Timestamp,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyroscope_X,Gyroscope_Y,Gyroscope_Z,Exercise
2016-03-03 09:58:48.330,-0.746,-0.02,-0.156,-9.852414463432911,113.08887481071255,22.975940665020303,2.0
2016-03-03 09:58:48.340,-0.73,0.0,-0.176,-6.289636800658112,119.72335923981824,26.5335580039749,2.0
2016-03-03 09:58:48.350,-0.695,0.016,-0.172,-4.813004628085677,127.41135507914669,30.992663349904866,2.0
2016-03-03 09:58:48.360,-0.648,0.023,-0.184,-3.587244278444097,135.3559069944267,34.318621467648754,2.0
2016-03-03 09:58:48.370,-0.602,0.008,-0.203,0.7608667447237811,144.1397972391084,35.877281182058326,2.0
2016-03-03 09:58:48.380,-0.578,-0.012,-0.191,5.603413561645219,153.83767199240063,38.18656960203231,2.0
2016-03-03 09:58:48.390,-0.551,0.008,-0.188,6.168786899542654,163.06072017670232,41.78271224629492,2.0
2016-03-03 09:58:48.400,-0.527,0.027,-0.188,2.669862721804429,172.00895390692892,44.670877941739384,2.0
2016-03-03 09:58:48.410,-0.5,0.016,-0.207,0.7823672806995714,181.3196598061357,46.93485645854501,2.0
2016-03-03 09:58:48.420,-0.488,0.008,-0.258,4.541124717979709,190.5888713539255,49.208107927678135,2.0
2016-03-03 09:58:48.430,-0.484,0.012,-0.301,10.69941115052032,199.79827163377163,50.82692114004166,2.0
2016-03-03 09:58:48.440,-0.473,0.016,-0.359,13.669808631595059,208.17620271205345,51.531793277434275,2.0
2016-03-03 09:58:48.450,-0.465,0.035,-0.445,11.895086193461648,214.66752935320852,51.658495186551434,2.0
2016-03-03 09:58:48.460,-0.469,0.059,-0.457,5.7072007627648045,220.03689777359187,52.880934050193346,2.0
2016-03-03 09:58:48.470,-0.43,0.074,-0.418,-1.8195644887875475,225.4266084786885,54.87347497306945,2.0
2016-03-03 09:58:48.480,-0.391,0.043,-0.477,0.019460682096971382,231.32689335151775,54.23880140998472,2.0
2016-03-03 09:58:48.490,-0.414,-0.016,-0.508,15.17728743563973,237.25475725086312,53.251855168555714,2.0
2016-03-03 09:58:48.500,-0.43,0.0,-0.547,27.45405169988127,241.18524060276246,55.12454907803515,2.0
2016-03-03 09:58:48.510,-0.398,0.039,-0.578,24.881597780268347,242.97581548235166,56.06930116503964,2.0
2016-03-03 09:58:48.520,-0.379,0.063,-0.543,14.317767922680583,243.9826136155463,56.74083530371057,2.0
2016-03-03 09:58:48.530,-0.336,0.098,-0.621,4.5951245254867,242.75437115134332,59.02834979268563,2.0
2016-03-03 09:58:48.540,-0.332,0.066,-0.699,5.39213464349126,240.28211707981208,59.42549258692675,2.0
2016-03-03 09:58:48.550,-0.336,0.004,-0.695,18.141025948939134,240.31635171300195,60.361424589385656,2.0
2016-03-03 09:58:48.560,-0.262,0.016,-0.746,25.311476029369345,242.00134182401146,62.33599655934566,2.0
2016-03-03 09:58:48.570,-0.23,0.086,-0.789,20.197697388660448,243.10739602553565,62.230045776120875,2.0
2016-03-03 09:58:48.580,-0.18,0.168,-0.742,9.668242116089319,242.97335651420917,63.6132941369886,2.0
2016-03-03 09:58:48.590,-0.133,0.164,-0.777,-1.2361015446588612,242.06358407764594,64.43147568282573,2.0
2016-03-03 09:58:48.600,-0.137,0.074,-0.871,5.699305987343081,242.42756817319867,62.157095103596205,2.0
2016-03-03 09:58:48.610,-0.129,0.051,-0.922,31.269877070657543,242.91308744729628,62.66151802193332,2.0
2016-03-03 09:58:48.620,-0.074,0.121,-0.891,40.8486970009763,241.27993122569222,63.27708991024162,2.0
2016-03-03 09:58:48.630,-0.023,0.141,-0.934,31.00305802650044,240.66406535348887,60.08397903017671,2.0
2016-03-03 09:58:48.640,0.051,0.188,-0.977,25.650982144951612,241.3839575844466,58.91342551940977,2.0
2016-03-03 09:58:48.650,0.082,0.254,-0.988,18.392355431358506,238.73375687057177,58.117265690238334,2.0
2016-03-03 09:58:48.660,0.074,0.102,-1.113,14.468041513394619,235.25588912673163,54.17415829698019,2.0
2016-03-03 09:58:48.670,0.074,0.039,-1.098,35.14908083967494,234.7526459069362,53.619281454622744,2.0
2016-03-03 09:58:48.680,0.199,0.129,-1.066,54.886900565244765,233.82872188699218,54.01107268912192,2.0
2016-03-03 09:58:48.690,0.309,0.137,-1.102,54.10834761813615,232.71482531684399,49.417613960985406,2.0
2016-03-03 09:58:48.700,0.324,0.199,-1.086,47.96882304525999,232.30196727787828,47.50562750077769,2.0
2016-03-03 09:58:48.710,0.367,0.219,-1.117,35.41386297930292,228.18358998256952,49.49622335703016,2.0
2016-03-03 09:58:48.720,0.375,0.105,-1.238,27.08893584531661,221.85230551441842,49.659591327403824,2.0
2016-03-03 09:58:48.730,0.348,0.121,-1.242,30.31478808772235,216.6571000597691,52.0230741449018,2.0
2016-03-03 09:58:48.740,0.43,0.191,-1.223,23.758797661999232,211.78791569685418,56.983814395462915,2.0
2016-03-03 09:58:48.750,0.543,0.176,-1.105,16.72353593170132,208.73246478661622,58.35347171662058,2.0
2016-03-03 09:58:48.760,0.613,0.176,-1.051,19.842089730810056,207.02368717376257,56.046363696120565,2.0
2016-03-03 09:58:48.770,0.66,0.105,-1.16,20.79737153351126,204.47463705460913,52.22937020397538,2.0
2016-03-03 09:58:48.780,0.656,0.094,-1.16,25.51348140466695,201.6829183956943,47.70257792954509,2.0
2016-03-03 09:58:48.790,0.684,0.094,-1.078,25.96648268198486,197.6540966591836,43.26180192746667,2.0
2016-03-03 09:58:48.800,0.742,0.023,-1.098,15.580249673450144,192.70234159953492,37.59395614607053,2.0
2016-03-03 09:58:48.810,0.762,0.027,-1.156,18.533500076767744,189.44671042825038,31.579910116027538,2.0
2016-03-03 09:58:48.820,0.789,0.078,-1.102,27.036424219632732,186.2302761056002,27.754460707938943,2.0
2016-03-03 09:58:48.830,0.867,0.094,-1.063,21.704042448276812,180.6744386278973,23.20249128572089,2.0
2016-03-03 09:58:48.840,0.898,0.102,-1.039,16.70969320422573,174.91490322073346,16.87421716269991,2.0
2016-03-03 09:58:48.850,0.914,0.105,-1.016,15.176831209704819,170.8487411116476,12.623268191769085,2.0
2016-03-03 09:58:48.860,0.926,0.094,-1.0,9.702092186094532,167.07669554804858,9.141262282841796,2.0
2016-03-03 09:58:48.870,0.906,0.066,-1.043,6.203413006735466,163.31299294615349,4.465881087139509,2.0
2016-03-03 09:58:48.880,0.895,0.082,-1.02,6.575076431321875,160.81049957525093,1.6282555205385645,2.0
2016-03-03 09:58:48.890,0.938,0.102,-0.988,7.659085059522049,158.53312549012853,0.03959155065599995,2.0
2016-03-03 09:58:48.900,0.973,0.141,-0.949,5.829552480410379,155.22512082392933,-2.040482797085886,2.0
2016-03-03 09:58:48.910,0.961,0.199,-0.859,-3.4863848156086767,152.3679240632328,-1.3035101886460772,2.0
2016-03-03 09:58:48.920,0.996,0.215,-0.824,-15.28329083865543,151.34115720462597,1.4472506509598198,2.0
2016-03-03 09:58:48.930,1.004,0.199,-0.809,-20.396457097400923,151.16276221545272,1.7706353962122725,2.0
2016-03-03 09:58:48.940,0.977,0.18,-0.75,-22.520751660368465,151.21169698386674,1.6065732058220175,2.0
